Ensembl	EntrezGene
AT5G20180-TAIR-G	832141
AT5G20181-TAIR-G	6241309
AT5G20190-TAIR-G	832142
AT5G20200-TAIR-G	832143
AT5G20220-TAIR-G	832144
AT5G20230-TAIR-G	832145
AT5G20240-TAIR-G	832146
AT5G20250-TAIR-G	832147
AT5G20260-TAIR-G	832148
AT5G20270-TAIR-G	832149
AT5G20280-TAIR-G	832150
AT5G20290-TAIR-G	832151
AT5G20300-TAIR-G	832152
AT5G20310-TAIR-G	832153
AT5G20320-TAIR-G	832154
AT5G20330-TAIR-G	832155
AT5G20340-TAIR-G	832156
AT5G20350-TAIR-G	832157
AT5G20360-TAIR-G	832158
AT5G20370-TAIR-G	832159
AT5G20380-TAIR-G	832160
AT5G20390-TAIR-G	832161
AT5G20400-TAIR-G	832162
AT5G20410-TAIR-G	832163
AT5G20420-TAIR-G	832164
AT5G20430-TAIR-G	832165
AT5G20440-TAIR-G	832166
AT5G20447-TAIR-G	6240473
AT5G20450-TAIR-G	832167
AT5G20460-TAIR-G	832168
AT5G20470-TAIR-G	832169
AT5G20480-TAIR-G	832170
AT5G20490-TAIR-G	832171
AT5G20500-TAIR-G	832172
AT5G20510-TAIR-G	832173
AT5G20520-TAIR-G	832174
AT5G20540-TAIR-G	832176
AT5G20550-TAIR-G	832177
AT5G20560-TAIR-G	832178
AT5G20570-TAIR-G	832179
AT5G20580-TAIR-G	832180
AT5G20590-TAIR-G	832181
AT5G20600-TAIR-G	832182
AT5G20610-TAIR-G	832183
AT5G20620-TAIR-G	831899
AT5G20620-TAIR-G	832184
AT5G20630-TAIR-G	832185
AT5G20635-TAIR-G	832186
AT5G20640-TAIR-G	832187
AT5G20650-TAIR-G	832188
AT5G20660-TAIR-G	832189
AT5G20670-TAIR-G	832190
AT5G20680-TAIR-G	832191
AT5G20690-TAIR-G	832192
AT5G20700-TAIR-G	832193
AT5G20710-TAIR-G	832194
AT5G20720-TAIR-G	832195
AT5G20730-TAIR-G	832196
AT5G20736-TAIR-G	6241426
AT5G20740-TAIR-G	832197
AT5G20790-TAIR-G	832202
AT5G20810-TAIR-G	832204
AT5G20820-TAIR-G	832205
AT5G20830-TAIR-G	832206
AT5G20840-TAIR-G	832207
AT5G20850-TAIR-G	832208
AT5G20860-TAIR-G	832209
AT5G20870-TAIR-G	832210
AT5G20885-TAIR-G	832212
AT5G20890-TAIR-G	832213
AT5G20900-TAIR-G	832214
AT5G20910-TAIR-G	832215
AT5G20920-TAIR-G	832216
AT5G20930-TAIR-G	832217
AT5G20935-TAIR-G	832218
AT5G20940-TAIR-G	832219
AT5G20950-TAIR-G	832220
AT5G20960-TAIR-G	832221
AT5G20970-TAIR-G	832222
AT5G20980-TAIR-G	832223
AT5G20990-TAIR-G	832224
AT5G21005-TAIR-G	6240357
AT5G21010-TAIR-G	832225
AT5G21020-TAIR-G	832226
AT5G21030-TAIR-G	832227
AT5G21040-TAIR-G	832228
AT5G21050-TAIR-G	832229
AT5G21060-TAIR-G	832230
AT5G21070-TAIR-G	832231
AT5G21080-TAIR-G	832232
AT5G21090-TAIR-G	832233
AT5G21100-TAIR-G	832234
AT5G21105-TAIR-G	832235
AT5G21110-TAIR-G	832236
AT5G21120-TAIR-G	832237
AT5G21125-TAIR-G	832238
AT5G21130-TAIR-G	832239
AT5G21140-TAIR-G	832240
AT5G21150-TAIR-G	832241
AT5G21160-TAIR-G	832242
AT5G21170-TAIR-G	832243
AT5G21222-TAIR-G	832244
AT5G21274-TAIR-G	832245
AT5G21280-TAIR-G	832258
AT5G21326-TAIR-G	832246
AT5G21430-TAIR-G	832247
AT5G21482-TAIR-G	832248
AT5G21900-TAIR-G	832250
AT5G21910-TAIR-G	832251
AT5G21920-TAIR-G	832252
AT5G21930-TAIR-G	832253
AT5G21940-TAIR-G	832254
AT5G21950-TAIR-G	832255
AT5G21960-TAIR-G	832256
AT5G21970-TAIR-G	832257
AT5G21990-TAIR-G	832259
AT5G22000-TAIR-G	832260
AT5G22010-TAIR-G	832261
AT5G22020-TAIR-G	832262
AT5G22030-TAIR-G	832263
AT5G22040-TAIR-G	832265
AT5G22050-TAIR-G	832266
AT5G22060-TAIR-G	832267
AT5G22070-TAIR-G	832268
AT5G22080-TAIR-G	832269
AT5G22090-TAIR-G	832270
AT5G22100-TAIR-G	832271
AT5G22110-TAIR-G	832272
AT5G22120-TAIR-G	832273
AT5G22130-TAIR-G	832274
AT5G22140-TAIR-G	832275
AT5G22150-TAIR-G	832276
AT5G22160-TAIR-G	832277
AT5G22170-TAIR-G	832278
AT5G22180-TAIR-G	832279
AT5G22190-TAIR-G	832280
AT5G22200-TAIR-G	832281
AT5G22210-TAIR-G	832282
AT5G22220-TAIR-G	832283
AT5G22240-TAIR-G	832284
AT5G22250-TAIR-G	832285
AT5G22260-TAIR-G	832286
AT5G22270-TAIR-G	832287
AT5G22280-TAIR-G	832288
AT5G22290-TAIR-G	832289
AT5G22300-TAIR-G	832290
AT5G22310-TAIR-G	832291
AT5G22320-TAIR-G	832292
AT5G22330-TAIR-G	832293
AT5G22340-TAIR-G	832294
AT5G22350-TAIR-G	832295
AT5G22355-TAIR-G	832296
AT5G22360-TAIR-G	832297
AT5G22370-TAIR-G	832298
AT5G22380-TAIR-G	832299
AT5G22390-TAIR-G	832300
AT5G22400-TAIR-G	832301
AT5G22410-TAIR-G	832302
AT5G22420-TAIR-G	832303
AT5G22430-TAIR-G	832304
AT5G22440-TAIR-G	832305
AT5G22450-TAIR-G	832306
AT5G22460-TAIR-G	832307
AT5G22470-TAIR-G	832308
AT5G22480-TAIR-G	832309
AT5G22490-TAIR-G	832310
AT5G22500-TAIR-G	832311
AT5G22510-TAIR-G	832312
AT5G22520-TAIR-G	832313
AT5G22530-TAIR-G	832314
AT5G22540-TAIR-G	832315
AT5G22545-TAIR-G	832316
AT5G22550-TAIR-G	832317
AT5G22555-TAIR-G	832318
AT5G22560-TAIR-G	832319
AT5G22570-TAIR-G	832320
AT5G22580-TAIR-G	832321
AT5G22590-TAIR-G	832322
AT5G22600-TAIR-G	832323
AT5G22608-TAIR-G	2745428
AT5G22608-TAIR-G	5008219
AT5G22610-TAIR-G	832324
AT5G22620-TAIR-G	832325
AT5G22630-TAIR-G	832326
AT5G22640-TAIR-G	832327
AT5G22650-TAIR-G	832328
AT5G22660-TAIR-G	832329
AT5G22670-TAIR-G	832330
AT5G22680-TAIR-G	832331
AT5G22690-TAIR-G	832332
AT5G22700-TAIR-G	832333
AT5G22710-TAIR-G	832334
AT5G22720-TAIR-G	832335
AT5G22730-TAIR-G	832336
AT5G22740-TAIR-G	832337
AT5G22750-TAIR-G	832338
AT5G22760-TAIR-G	832339
AT5G22770-TAIR-G	832340
AT5G22780-TAIR-G	832341
AT5G22790-TAIR-G	832342
AT5G22791-TAIR-G	3770634
AT5G22794-TAIR-G	6241095
AT5G22800-TAIR-G	832343
AT5G22810-TAIR-G	832344
AT5G22820-TAIR-G	832345
AT5G22830-TAIR-G	832346
AT5G22840-TAIR-G	832347
AT5G22850-TAIR-G	832348
AT5G22860-TAIR-G	832349
AT5G22870-TAIR-G	832350
AT5G22875-TAIR-G	832351
AT5G22880-TAIR-G	832352
AT5G22890-TAIR-G	832353
AT5G22900-TAIR-G	832354
AT5G22910-TAIR-G	832355
AT5G22920-TAIR-G	832356
AT5G22930-TAIR-G	832357
AT5G22940-TAIR-G	832358
AT5G22950-TAIR-G	832359
AT5G22960-TAIR-G	832360
AT5G22970-TAIR-G	832361
AT5G22980-TAIR-G	832362
AT5G22990-TAIR-G	832363
AT5G23000-TAIR-G	832364
AT5G23010-TAIR-G	832365
AT5G23020-TAIR-G	832366
AT5G23027-TAIR-G	6241345
AT5G23030-TAIR-G	832367
AT5G23035-TAIR-G	3770692
AT5G23040-TAIR-G	832368
AT5G23050-TAIR-G	832369
AT5G23060-TAIR-G	832370
AT5G23070-TAIR-G	832371
AT5G23080-TAIR-G	832372
AT5G23090-TAIR-G	832373
AT5G23100-TAIR-G	832374
AT5G23110-TAIR-G	832375
AT5G23120-TAIR-G	832376
AT5G23130-TAIR-G	832377
AT5G23140-TAIR-G	832378
AT5G23150-TAIR-G	832379
AT5G23160-TAIR-G	832380
AT5G23170-TAIR-G	832381
AT5G23180-TAIR-G	832382
AT5G23190-TAIR-G	832383
AT5G23200-TAIR-G	832384
AT5G23210-TAIR-G	832385
AT5G23212-TAIR-G	3770638
AT5G23220-TAIR-G	832386
AT5G23230-TAIR-G	832387
AT5G23240-TAIR-G	832388
AT5G23250-TAIR-G	832389
AT5G23260-TAIR-G	832390
AT5G23270-TAIR-G	832391
AT5G23280-TAIR-G	832392
AT5G23290-TAIR-G	832393
AT5G23300-TAIR-G	832394
AT5G23310-TAIR-G	832395
AT5G23320-TAIR-G	832396
AT5G23330-TAIR-G	832397
AT5G23340-TAIR-G	832398
AT5G23350-TAIR-G	832399
AT5G23360-TAIR-G	832400
AT5G23370-TAIR-G	832401
AT5G23380-TAIR-G	832402
AT5G23390-TAIR-G	832403
AT5G23395-TAIR-G	832404
AT5G23400-TAIR-G	832405
AT5G23405-TAIR-G	832406
AT5G23410-TAIR-G	832407
AT5G23411-TAIR-G	6240916
AT5G23420-TAIR-G	832408
AT5G23430-TAIR-G	832409
AT5G23440-TAIR-G	832410
AT5G23450-TAIR-G	832411
AT5G23460-TAIR-G	832412
AT5G23470-TAIR-G	832413
AT5G23480-TAIR-G	832414
AT5G23490-TAIR-G	832415
AT5G23510-TAIR-G	832416
AT5G23520-TAIR-G	832417
AT5G23530-TAIR-G	832418
AT5G23535-TAIR-G	832419
AT5G23540-TAIR-G	832420
AT5G23550-TAIR-G	832421
AT5G23570-TAIR-G	832422
AT5G23575-TAIR-G	832423
AT5G23580-TAIR-G	832424
AT5G23590-TAIR-G	832425
AT5G23600-TAIR-G	832426
AT5G23610-TAIR-G	832427
AT5G23630-TAIR-G	832428
AT5G23640-TAIR-G	832429
AT5G23650-TAIR-G	832430
AT5G23660-TAIR-G	832431
AT5G23670-TAIR-G	832432
AT5G23680-TAIR-G	832433
AT5G23690-TAIR-G	832434
AT5G23700-TAIR-G	832435
AT5G23710-TAIR-G	832436
AT5G23720-TAIR-G	832437
AT5G23730-TAIR-G	832438
AT5G23740-TAIR-G	832439
AT5G23750-TAIR-G	832440
AT5G23760-TAIR-G	832441
AT5G23770-TAIR-G	832442
AT5G23780-TAIR-G	832443
AT5G23790-TAIR-G	832444
AT5G23800-TAIR-G	832445
AT5G23810-TAIR-G	832446
AT5G23820-TAIR-G	832447
AT5G23830-TAIR-G	832448
AT5G23840-TAIR-G	832449
AT5G23850-TAIR-G	832450
AT5G23860-TAIR-G	832451
AT5G23870-TAIR-G	832452
AT5G23880-TAIR-G	832453
AT5G23890-TAIR-G	832454
AT5G23900-TAIR-G	832455
AT5G23903-TAIR-G	6240215
AT5G23908-TAIR-G	6240401
AT5G23910-TAIR-G	832456
AT5G23920-TAIR-G	832457
AT5G23930-TAIR-G	832458
AT5G23940-TAIR-G	832459
AT5G23950-TAIR-G	832460
AT5G23960-TAIR-G	832461
AT5G23970-TAIR-G	832462
AT5G23980-TAIR-G	832463
AT5G23989-TAIR-G	6240482
AT5G23990-TAIR-G	832464
AT5G24000-TAIR-G	832465
AT5G24010-TAIR-G	832466
AT5G24020-TAIR-G	832467
AT5G24030-TAIR-G	832468
AT5G24040-TAIR-G	832469
AT5G24050-TAIR-G	832470
AT5G24060-TAIR-G	832471
AT5G24070-TAIR-G	832472
AT5G24080-TAIR-G	832473
AT5G24090-TAIR-G	832474
AT5G24100-TAIR-G	832475
AT5G24105-TAIR-G	2745995
AT5G24110-TAIR-G	832476
AT5G24120-TAIR-G	832477
AT5G24130-TAIR-G	832478
AT5G24140-TAIR-G	832479
AT5G24150-TAIR-G	832480
AT5G24155-TAIR-G	832481
AT5G24160-TAIR-G	832482
AT5G24165-TAIR-G	832483
AT5G24170-TAIR-G	832484
AT5G24180-TAIR-G	832485
AT5G24190-TAIR-G	832486
AT5G24200-TAIR-G	832487
AT5G24210-TAIR-G	832488
AT5G24220-TAIR-G	832489
AT5G24230-TAIR-G	832490
AT5G24240-TAIR-G	832491
AT5G24250-TAIR-G	832492
AT5G24260-TAIR-G	832493
AT5G24270-TAIR-G	832494
AT5G24280-TAIR-G	832495
AT5G24290-TAIR-G	832496
AT5G24300-TAIR-G	832497
AT5G24310-TAIR-G	832498
AT5G24313-TAIR-G	832499
AT5G24314-TAIR-G	832500
AT5G24316-TAIR-G	832501
AT5G24318-TAIR-G	3770717
AT5G24320-TAIR-G	832502
AT5G24330-TAIR-G	832503
AT5G24340-TAIR-G	832504
AT5G24350-TAIR-G	832505
AT5G24352-TAIR-G	5008223
AT5G24355-TAIR-G	832506
AT5G24360-TAIR-G	832507
AT5G24370-TAIR-G	832508
AT5G24380-TAIR-G	832509
AT5G24390-TAIR-G	832510
AT5G24400-TAIR-G	832511
AT5G24410-TAIR-G	832512
AT5G24420-TAIR-G	832513
AT5G24430-TAIR-G	832514
AT5G24440-TAIR-G	832515
AT5G24450-TAIR-G	832516
AT5G24460-TAIR-G	832517
AT5G24470-TAIR-G	832518
AT5G24480-TAIR-G	832519
AT5G24490-TAIR-G	832520
AT5G24500-TAIR-G	832521
AT5G24510-TAIR-G	832522
AT5G24520-TAIR-G	832523
AT5G24530-TAIR-G	832524
AT5G24540-TAIR-G	832525
AT5G24550-TAIR-G	832526
AT5G24560-TAIR-G	832527
AT5G24570-TAIR-G	832528
AT5G24580-TAIR-G	832529
AT5G24590-TAIR-G	832530
AT5G24593-TAIR-G	6241232
AT5G24600-TAIR-G	832531
AT5G24610-TAIR-G	832532
AT5G24620-TAIR-G	832533
AT5G24630-TAIR-G	832534
AT5G24640-TAIR-G	832535
AT5G24650-TAIR-G	832536
AT5G24655-TAIR-G	832537
AT5G24660-TAIR-G	832538
AT5G24670-TAIR-G	832539
AT5G24680-TAIR-G	832540
AT5G24690-TAIR-G	832541
AT5G24710-TAIR-G	832542
AT5G24740-TAIR-G	832543
AT5G24750-TAIR-G	832544
AT5G24760-TAIR-G	832545
AT5G24770-TAIR-G	832546
AT5G24780-TAIR-G	832547
AT5G24790-TAIR-G	832548
AT5G24800-TAIR-G	832549
AT5G24810-TAIR-G	832550
AT5G24820-TAIR-G	832551
AT5G24830-TAIR-G	832552
AT5G24840-TAIR-G	832553
AT5G24850-TAIR-G	832554
AT5G24860-TAIR-G	832555
AT5G24870-TAIR-G	832556
AT5G24879-TAIR-G	6240925
AT5G24880-TAIR-G	832557
AT5G24890-TAIR-G	832558
AT5G24900-TAIR-G	832559
AT5G24910-TAIR-G	832560
AT5G24920-TAIR-G	832562
AT5G24930-TAIR-G	832563
AT5G24940-TAIR-G	832564
AT5G24950-TAIR-G	832565
AT5G24960-TAIR-G	832566
AT5G24970-TAIR-G	832567
AT5G24980-TAIR-G	832568
AT5G24990-TAIR-G	832569
AT5G25000-TAIR-G	832570
AT5G25010-TAIR-G	832571
AT5G25020-TAIR-G	832572
AT5G25030-TAIR-G	832573
AT5G25040-TAIR-G	832574
AT5G25050-TAIR-G	832576
AT5G25060-TAIR-G	832577
AT5G25070-TAIR-G	832578
AT5G25080-TAIR-G	832579
AT5G25090-TAIR-G	832580
AT5G25100-TAIR-G	832581
AT5G25102-TAIR-G	6241293
AT5G25110-TAIR-G	832582
AT5G25120-TAIR-G	832583
AT5G25130-TAIR-G	832584
AT5G25140-TAIR-G	832585
AT5G25150-TAIR-G	832586
AT5G25160-TAIR-G	832587
AT5G25170-TAIR-G	832588
AT5G25180-TAIR-G	832589
AT5G25190-TAIR-G	832590
AT5G25200-TAIR-G	832591
AT5G25210-TAIR-G	832592
AT5G25220-TAIR-G	832593
AT5G25230-TAIR-G	832594
AT5G25240-TAIR-G	832595
AT5G25250-TAIR-G	832596
AT5G25260-TAIR-G	832597
AT5G25265-TAIR-G	832598
AT5G25270-TAIR-G	832599
AT5G25280-TAIR-G	832600
AT5G25290-TAIR-G	832601
AT5G25300-TAIR-G	832602
AT5G25310-TAIR-G	832603
AT5G25320-TAIR-G	832604
AT5G25330-TAIR-G	832605
AT5G25340-TAIR-G	832606
AT5G25350-TAIR-G	832607
AT5G25360-TAIR-G	832608
AT5G25370-TAIR-G	832609
AT5G25380-TAIR-G	832610
AT5G25390-TAIR-G	832611
AT5G25400-TAIR-G	832612
AT5G25410-TAIR-G	832613
AT5G25415-TAIR-G	832614
AT5G25420-TAIR-G	832615
AT5G25422-TAIR-G	6241298
AT5G25425-TAIR-G	832616
AT5G25430-TAIR-G	832617
AT5G25440-TAIR-G	832618
AT5G25450-TAIR-G	832619
AT5G25460-TAIR-G	832620
AT5G25470-TAIR-G	832621
AT5G25475-TAIR-G	832622
AT5G25480-TAIR-G	832623
AT5G25490-TAIR-G	832624
AT5G25500-TAIR-G	832625
AT5G25510-TAIR-G	832626
AT5G25520-TAIR-G	832627
AT5G25530-TAIR-G	832628
AT5G25540-TAIR-G	832629
AT5G25550-TAIR-G	832630
AT5G25560-TAIR-G	832631
AT5G25570-TAIR-G	832632
AT5G25580-TAIR-G	832633
AT5G25590-TAIR-G	832634
AT5G25600-TAIR-G	832635
AT5G25610-TAIR-G	832636
AT5G25620-TAIR-G	832638
AT5G25630-TAIR-G	832639
AT5G25640-TAIR-G	832640
AT5G25750-TAIR-G	832641
AT5G25752-TAIR-G	832642
AT5G25754-TAIR-G	832643
AT5G25754-TAIR-G	832644
AT5G25757-TAIR-G	832643
AT5G25757-TAIR-G	832644
AT5G25760-TAIR-G	832645
AT5G25770-TAIR-G	832646
AT5G25780-TAIR-G	832647
AT5G25790-TAIR-G	832648
AT5G25800-TAIR-G	832649
AT5G25810-TAIR-G	832650
AT5G25820-TAIR-G	832651
AT5G25830-TAIR-G	832652
AT5G25840-TAIR-G	832653
AT5G25850-TAIR-G	832654
AT5G25860-TAIR-G	832655
AT5G25870-TAIR-G	832656
AT5G25880-TAIR-G	832657
AT5G25890-TAIR-G	832658
AT5G25900-TAIR-G	832659
AT5G25910-TAIR-G	832660
AT5G25920-TAIR-G	832661
AT5G25930-TAIR-G	832662
AT5G25940-TAIR-G	832663
AT5G25950-TAIR-G	832664
AT5G25960-TAIR-G	832665
AT5G25970-TAIR-G	832666
AT5G25980-TAIR-G	832667
AT5G25990-TAIR-G	832668
AT5G26000-TAIR-G	832669
AT5G26010-TAIR-G	832670
AT5G26030-TAIR-G	832672
AT5G26040-TAIR-G	832673
AT5G26050-TAIR-G	832674
AT5G26060-TAIR-G	832675
AT5G26070-TAIR-G	832676
AT5G26080-TAIR-G	832677
AT5G26090-TAIR-G	832678
AT5G26100-TAIR-G	832679
AT5G26110-TAIR-G	832680
AT5G26114-TAIR-G	6240233
AT5G26120-TAIR-G	832681
AT5G26130-TAIR-G	832682
AT5G26140-TAIR-G	832683
AT5G26150-TAIR-G	832684
AT5G26160-TAIR-G	832685
AT5G26170-TAIR-G	832686
AT5G26180-TAIR-G	832687
AT5G26190-TAIR-G	832688
AT5G26200-TAIR-G	832689
AT5G26210-TAIR-G	832690
AT5G26220-TAIR-G	832691
AT5G26230-TAIR-G	832692
AT5G26240-TAIR-G	832693
AT5G26250-TAIR-G	832694
AT5G26260-TAIR-G	832695
AT5G26262-TAIR-G	6240530
AT5G26270-TAIR-G	832696
AT5G26280-TAIR-G	832697
AT5G26290-TAIR-G	832698
AT5G26300-TAIR-G	832699
AT5G26310-TAIR-G	832700
AT5G26320-TAIR-G	832701
AT5G26330-TAIR-G	832702
AT5G26340-TAIR-G	832703
AT5G26360-TAIR-G	832705
AT5G26570-TAIR-G	832706
AT5G26580-TAIR-G	832732
AT5G26594-TAIR-G	832707
AT5G26600-TAIR-G	832730
AT5G26610-TAIR-G	832729
AT5G26617-TAIR-G	832727
AT5G26620-TAIR-G	832728
AT5G26622-TAIR-G	3770734
AT5G26630-TAIR-G	832726
AT5G26640-TAIR-G	832725
AT5G26650-TAIR-G	832724
AT5G26660-TAIR-G	832723
AT5G26667-TAIR-G	832710
AT5G26670-TAIR-G	832722
AT5G26673-TAIR-G	5008228
AT5G26680-TAIR-G	832721
AT5G26690-TAIR-G	832720
AT5G26692-TAIR-G	832711
AT5G26700-TAIR-G	832719
AT5G26710-TAIR-G	832718
AT5G26717-TAIR-G	832712
AT5G26720-TAIR-G	832717
AT5G26730-TAIR-G	832716
AT5G26731-TAIR-G	832715
AT5G26740-TAIR-G	832714
AT5G26742-TAIR-G	832713
AT5G26749-TAIR-G	7922524
AT5G26751-TAIR-G	832733
AT5G26760-TAIR-G	832734
AT5G26770-TAIR-G	832735
AT5G26780-TAIR-G	832736
AT5G26790-TAIR-G	832737
AT5G26800-TAIR-G	832738
AT5G26805-TAIR-G	2746007
AT5G26810-TAIR-G	832739
AT5G26820-TAIR-G	832740
AT5G26830-TAIR-G	832741
AT5G26840-TAIR-G	832742
AT5G26848-TAIR-G	6241190
AT5G26850-TAIR-G	832743
AT5G26860-TAIR-G	832744
AT5G26870-TAIR-G	832745
AT5G26880-TAIR-G	832746
AT5G26890-TAIR-G	832747
AT5G26900-TAIR-G	832748
AT5G26910-TAIR-G	832749
AT5G26912-TAIR-G	6240464
AT5G26920-TAIR-G	832750
AT5G26930-TAIR-G	832751
AT5G26940-TAIR-G	832752
AT5G26950-TAIR-G	832753
AT5G26960-TAIR-G	832754
AT5G26970-TAIR-G	832755
AT5G26980-TAIR-G	832756
AT5G26990-TAIR-G	832757
AT5G27000-TAIR-G	832758
AT5G27010-TAIR-G	832759
AT5G27020-TAIR-G	832760
AT5G27030-TAIR-G	832761
AT5G27050-TAIR-G	832763
AT5G27060-TAIR-G	832764
AT5G27070-TAIR-G	832765
AT5G27080-TAIR-G	832766
AT5G27090-TAIR-G	832767
AT5G27100-TAIR-G	832768
AT5G27110-TAIR-G	832769
AT5G27120-TAIR-G	832770
AT5G27130-TAIR-G	832771
AT5G27140-TAIR-G	832772
AT5G27150-TAIR-G	832773
AT5G27170-TAIR-G	832775
AT5G27200-TAIR-G	832778
AT5G27210-TAIR-G	832779
AT5G27220-TAIR-G	832780
AT5G27230-TAIR-G	832781
AT5G27238-TAIR-G	6240228
AT5G27240-TAIR-G	832782
AT5G27247-TAIR-G	6241220
AT5G27260-TAIR-G	832784
AT5G27270-TAIR-G	832785
AT5G27280-TAIR-G	832786
AT5G27290-TAIR-G	832787
AT5G27300-TAIR-G	832788
AT5G27310-TAIR-G	832789
AT5G27320-TAIR-G	832790
AT5G27330-TAIR-G	832791
AT5G27340-TAIR-G	832792
AT5G27350-TAIR-G	832794
AT5G27360-TAIR-G	832795
AT5G27370-TAIR-G	832796
AT5G27380-TAIR-G	832797
AT5G27390-TAIR-G	832798
AT5G27395-TAIR-G	5008229
AT5G27400-TAIR-G	832799
AT5G27410-TAIR-G	832800
AT5G27420-TAIR-G	832801
AT5G27430-TAIR-G	832802
AT5G27440-TAIR-G	832803
AT5G27450-TAIR-G	832804
AT5G27460-TAIR-G	832805
AT5G27470-TAIR-G	832806
AT5G27490-TAIR-G	832808
AT5G27495-TAIR-G	3770746
AT5G27510-TAIR-G	832811
AT5G27520-TAIR-G	832812
AT5G27530-TAIR-G	832813
AT5G27540-TAIR-G	832814
AT5G27550-TAIR-G	832815
AT5G27560-TAIR-G	832816
AT5G27570-TAIR-G	832817
AT5G27580-TAIR-G	832818
AT5G27600-TAIR-G	832820
AT5G27606-TAIR-G	832822
AT5G27610-TAIR-G	832823
AT5G27620-TAIR-G	832824
AT5G27630-TAIR-G	832825
AT5G27640-TAIR-G	832826
AT5G27650-TAIR-G	832827
AT5G27660-TAIR-G	832828
AT5G27670-TAIR-G	832829
AT5G27680-TAIR-G	832830
AT5G27690-TAIR-G	832831
AT5G27700-TAIR-G	832832
AT5G27710-TAIR-G	832833
AT5G27720-TAIR-G	832834
AT5G27730-TAIR-G	832835
AT5G27740-TAIR-G	832836
AT5G27750-TAIR-G	832837
AT5G27760-TAIR-G	832838
AT5G27770-TAIR-G	832839
AT5G27780-TAIR-G	832840
AT5G27790-TAIR-G	832841
AT5G27800-TAIR-G	832842
AT5G27810-TAIR-G	832843
AT5G27820-TAIR-G	832844
AT5G27830-TAIR-G	832845
AT5G27840-TAIR-G	832846
AT5G27850-TAIR-G	832848
AT5G27860-TAIR-G	832849
AT5G27870-TAIR-G	832850
AT5G27880-TAIR-G	832851
AT5G27889-TAIR-G	6240698
AT5G27890-TAIR-G	832853
AT5G27910-TAIR-G	832857
AT5G27920-TAIR-G	832858
AT5G27930-TAIR-G	832860
AT5G27940-TAIR-G	832861
AT5G27944-TAIR-G	6240316
AT5G27945-TAIR-G	832862
AT5G27950-TAIR-G	832864
AT5G27960-TAIR-G	832865
AT5G27967-TAIR-G	6240596
AT5G27970-TAIR-G	832867
AT5G27980-TAIR-G	832868
AT5G27990-TAIR-G	832869
AT5G28000-TAIR-G	832870
AT5G28010-TAIR-G	832871
AT5G28020-TAIR-G	832872
AT5G28030-TAIR-G	832873
AT5G28040-TAIR-G	832874
AT5G28050-TAIR-G	832875
AT5G28052-TAIR-G	6240663
AT5G28060-TAIR-G	832878
AT5G28070-TAIR-G	832880
AT5G28080-TAIR-G	832881
AT5G28090-TAIR-G	832883
AT5G28150-TAIR-G	832890
AT5G28160-TAIR-G	832891
AT5G28180-TAIR-G	832894
AT5G28190-TAIR-G	832895
AT5G28210-TAIR-G	832897
AT5G28220-TAIR-G	832898
AT5G28235-TAIR-G	832901
AT5G28237-TAIR-G	2746023
AT5G28288-TAIR-G	3770787
AT5G28290-TAIR-G	832912
AT5G28295-TAIR-G	832913
AT5G28300-TAIR-G	832914
AT5G28310-TAIR-G	832915
AT5G28320-TAIR-G	832916
AT5G28340-TAIR-G	832919
AT5G28350-TAIR-G	832920
AT5G28360-TAIR-G	832921
AT5G28370-TAIR-G	832922
AT5G28380-TAIR-G	832923
AT5G28390-TAIR-G	832924
AT5G28400-TAIR-G	832925
AT5G28410-TAIR-G	832927
AT5G28420-TAIR-G	832929
AT5G28440-TAIR-G	832931
AT5G28450-TAIR-G	832932
AT5G28460-TAIR-G	832933
AT5G28463-TAIR-G	832934
AT5G28465-TAIR-G	6240878
AT5G28470-TAIR-G	832936
AT5G28490-TAIR-G	832941
AT5G28491-TAIR-G	6241081
AT5G28500-TAIR-G	832943
AT5G28510-TAIR-G	832944
AT5G28520-TAIR-G	832945
AT5G28530-TAIR-G	832948
AT5G28540-TAIR-G	832950
AT5G28550-TAIR-G	832952
AT5G28560-TAIR-G	832953
AT5G28590-TAIR-G	832956
AT5G28610-TAIR-G	832960
AT5G28615-TAIR-G	832961
AT5G28620-TAIR-G	832962
AT5G28630-TAIR-G	832966
AT5G28640-TAIR-G	832968
AT5G28642-TAIR-G	6240647
AT5G28646-TAIR-G	832970
AT5G28650-TAIR-G	832971
AT5G28660-TAIR-G	832972
AT5G28680-TAIR-G	832975
AT5G28690-TAIR-G	832976
AT5G28720-TAIR-G	832984
AT5G28730-TAIR-G	832985
AT5G28740-TAIR-G	832986
AT5G28750-TAIR-G	832987
AT5G28770-TAIR-G	832990
AT5G28780-TAIR-G	832993
AT5G28781-TAIR-G	6241049
AT5G28800-TAIR-G	832996
AT5G28810-TAIR-G	832997
AT5G28820-TAIR-G	832998
AT5G28821-TAIR-G	6241163
AT5G28823-TAIR-G	832999
AT5G28830-TAIR-G	833001
AT5G28840-TAIR-G	833002
AT5G28850-TAIR-G	833004
AT5G28885-TAIR-G	833008
AT5G28900-TAIR-G	833013
AT5G28910-TAIR-G	833014
AT5G28919-TAIR-G	6240566
AT5G28920-TAIR-G	833015
AT5G28931-TAIR-G	6241297
AT5G28950-TAIR-G	833021
AT5G28960-TAIR-G	833022
AT5G29000-TAIR-G	833026
AT5G29044-TAIR-G	6240741
